IDENTIFICADOR_EMPRESA,EMPRESA,FECHA,ANIO,TRIMESTRE,HORA,COD_DANE,DEPARTAMENTO,MUNICIPIO,CENTRO_POBLADO,UBICACION,SEXO,EDAD,TIPO_IDENTIFICACION,VINCULADO_EMPRESA,TIPO_VINCULACION,GRADO_ESCOLARIDAD,TIEMPO_VINCULACION,SECCION_EMPRESA,TIPO_LESION,ORIGEN_ACCIDENTE,CAUSA_ACCIDENTE,MEDIDAS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/04/2013,2013,3,21:19,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,9,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Quemaduras,Fallas a tierra,Tensión Contacto,Se  procedio   por parte  de  Mantenimiento    retencionar  mas   las  lineas  abiertas  de   Baja  Tension  del   sector  para   alejar un  poco  mas   de los  cable  telefonicos
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/17/2012,2012,3,13:30,08141000,ATLÁNTICO,CANDELARIA,CANDELARIA,SECTOR URBANO,F,7,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Fallas de Instalación,Contacto Directo,Se realiza poda de un arbol que se econtraba en el sitio y ejecia fuerza sobre la retenida  lo que ocasiona contacto con las redes de BT Ademas se refuerza la retenida con una aislador tensor
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/17/2015,2015,2,13:00,13549000,BOLÍVAR,PINILLOS,PINILLOS,SECTOR URBANO,M,28,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Fallas de operación,Contacto Directo,Desnergizar circuito donde ocurrio el accidente para  poder bajar al accidecntado del poste donde sufrio la descarga electrica
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/15/2013,2013,4,17:50,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,29,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Otra,Tensión Contacto,La brigada de Electricaribe reparo la linea primaria reventada cambiando el tramo danado y se cambio cortacircuito afectado
2103.0,CODENSA S.A. ESP,10/23/2018,2018,4,09:00,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,40,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/07/2012,2012,3,16:50,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,7,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Accidentes externos,Contacto Directo,DESCONECTO LA LAMPARA Y AISLO EL PELIGRO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/06/2018,2018,4,08:30,08606003,ATLÁNTICO,REPELON,LAS TABLAS,CENTRO POBLADO,M,52,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Indirecto,Se desconecto y se le informo que no debian hacer este tipo de actividad
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,12/21/2013,2013,4,11:41,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Otra,Desatención de normas técnicas,Contacto Indirecto,colocar avisos de prevencion
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/22/2018,2018,1,06:30,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,F,4,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Otra,Otra,Se sugiere a los usuarios  tener las instalaciones electricas internas en buen estado igualmente los electrodomesticos
2103.0,CODENSA S.A. ESP,11/13/2019,2019,4,08:48,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,15,T.I.,N,NO APLICA,OTRO,11111,,Quemaduras,Otra,Otra,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/24/2018,2018,3,11:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,42,C.C.,N,NO APLICA,TÉCNICO,11111,Mantenimiento - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Indirecto,Se le sugiere a las empresas de comunicaciones guardar la distancias de seguridad a las redes electricas
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/24/2018,2018,3,11:00,13052000,BOLÍVAR,ARJONA,ARJONA,SECTOR URBANO,F,12,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Muerte,Desatención de normas técnicas,Contacto Indirecto,Se aislo la acomwtida por personal externo
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/11/2013,2013,3,01:38,13673000,BOLÍVAR,SANTA CATALINA,SANTA CATALINA,SECTOR URBANO,F,5,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Fibrilación,Accidentes externos,Tensión Contacto,Se genera av de peligro no 3248722 atendido por la bol VE0917 Hernando Buelvas quien normaliza acometida que tenia contacto con la percha y la retenida sec se coloco un aisl y se retiro la retenida
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/12/2011,2011,2,15:00,23001001,CÓRDOBA,MONTERIA,BUENOS AIRES,ZONA RURAL DISPERSA,M,48,N.N.,N,NO APLICA,OTRO,11111,Otro - Transmisión,Muerte,Violación de distancias de seguridad,Contacto Directo,Se dictaron talleres de uso seguro y eficiente de la energia. Se han hecho llamados pï¿¿blicos por medio de comunicaciï¿¿n para que no se intervengan de manera ilegal o desautorizada las redes.
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/10/2014,2018,1,10:00,08078000,ATLÁNTICO,BARANOA,BARANOA,SECTOR URBANO,M,28,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Violación de distancias de seguridad,Contacto Indirecto,se realizo la poda del aarbol con las brigada calificada para estas acciones
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/07/2016,2016,3,09:45,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,CENTRO POBLADO,M,50,C.E.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Violación de distancias de seguridad,Contacto Indirecto,SE VERIFICA EL ESTADO DE LA RED DESPUES DEL ACCIDENTE Y SE ENCUENTRA NORMAL
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/20/2015,2015,4,11:00,13001000,BOLÍVAR,CARTAGENA DE INDIAS,CARTAGENA DE INDIAS,SECTOR URBANO,M,60,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Desatención de normas técnicas,Arcod Eléctricos,Ver archivo Anexo
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/31/2017,2017,3,17:19,08433000,ATLÁNTICO,MALAMBO,MALAMBO,SECTOR URBANO,F,6,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Fallas de aislamiento,Otra,SE CORTA O AISLA LA ACOMETIDA ANTITECNICA  CON EL AVISO 4599324
523.0,EMPRESA DE ENERGIA DEL  QUINDIO S.A.E.S.P.,12/13/2019,2019,4,14:02,63001000,QUINDÍO,ARMENIA,ARMENIA,SECTOR URBANO,M,30,C.C.,S,CONTRATISTA,TÉCNICO,26,Otro - Distribución,Otra,Violación de distancias de seguridad,Otra,Coordinar los trabajos a realizar entre todos los equipos que realizan labores en terreno que apoyen las maniobras Documentar y socializar la leccion aprendida del accidente Intervencion psicosocial de trabajo en equipo para el personal operativo de edeq
38213.0,CEN ENERGY S.A.S E.S.P,04/15/2020,2021,1,09:00,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Transmisión,Otra,Otra,Otra,Debido a las buenas practicas de ejecucion de los trabajos no se presentaron accidentes de origen electrico por lo cual no se han adaptado medidas extras para la ejecucion de los trabajos
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/30/2016,2017,4,16:00,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,70,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Otra,Equipo defectuoso,SE PROGRAMA CAMBIO DEL TRANS FORMADOR CON EL CT A005046 MT A6445
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/13/2018,2018,2,12:10,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,11,N.N.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Otra,Otra,Otra,Utilizar  Electrodomestico en buen estado
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/07/2017,2017,3,02:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,33,C.C.,N,NO APLICA,TÉCNICO SENA,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Directo,Sugerir al contratiosta de telefonia las medidas preventtivas al laborar en redes internas
30111.0,CONELCA  S.A.S.  E.S.P.,07/15/2022,2022,2,09:00,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Otro - Transmisión,Otra,Otra,Otra,Debido a las buenas practicas de ejecucion de los trabajos no se presentaron accidentes de origen electrico por lo cual no se han adaptado medidas extras para la ejecucion de los trabajos
3226.0,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,04/28/2020,2020,2,17:33,27787000,CHOCÓ,TADO,TADO,ZONA RURAL DISPERSA,M,2,OTRO,N,NO APLICA,OTRO,11111,Operación - Distribución,Quemaduras,Desatención de normas técnicas,Contacto Indirecto,La empresa ha realizado en reiteradas ocasiones gesation de desconexion de este ramal pero ha sido infructuosa la tarea ya que incluso retirando parte de la infraestructura la camunidad  indigena vuelve y se conecta
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/29/2014,2014,2,18:39,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,CENTRO POBLADO,F,1,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Directo,En el instante se saco el circuito y se procedio a repara la linea reventada posteriormente se programo el cambio de conductor en el sector
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,01/11/2017,2017,1,17:00,13052000,BOLÍVAR,ARJONA,ARJONA,CENTRO POBLADO,M,19,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Desatención de normas técnicas,Contacto Directo,Las Lineas se encuentran en Buen estado y a distancia prudente cumpliendo con las exigidas en el RETIE art 13 Se les socializo los peliogros y cuidados que se deben de tener
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/05/2017,2017,3,15:40,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,64,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Malos contactos,Contacto Directo,SE ADJUNTA INFORME TECNICO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,01/05/2018,2018,1,16:00,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,CENTRO POBLADO,M,16,T.I.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Directo,Se realiza corte de la red ilegal para evitar nuevos accidentes mortales como el anterior descrito
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/10/2018,2018,4,20:24,08433000,ATLÁNTICO,MALAMBO,MALAMBO,CENTRO POBLADO,M,4,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Quemaduras,Fallas de Instalación,Equipo defectuoso,Se procede con el cambio de acometidas quemadas
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/13/2013,2013,3,17:00,23162000,CÓRDOBA,CERETE,CERETE,SECTOR URBANO,F,15,OTRO,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Violación de distancias de seguridad,Tensión Contacto,Se realizo inpeccion en sitio se  reviso la ubicacion de la redes  se aplomo poste primario segun solicitud realizada por el cliente sin embargo la construccion no cumple las distancias de seguridad
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/09/2019,2019,2,17:57,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,F,31,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Traumatismos,Accidentes externos,Contacto Indirecto,se realiza visita se retira acometida irregular
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,06/23/2019,2019,2,08:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,8,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Accidentes externos,Contacto Indirecto,Se recomienda al cliente la normalizan de las redes internar de la vivienda se verifica niveles de tension  acordes a trasformador de distribucion despues de equipo de medida
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/08/2018,2018,2,10:30,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,CENTRO POBLADO,M,32,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Otra,Vientos fuertes,Otra,Se procedio a cambiar el tramo de linea caida
2103.0,CODENSA S.A. ESP,06/02/2019,2019,2,17:52,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,99,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/09/2018,2018,4,00:40,08758000,ATLÁNTICO,SOLEDAD,SOLEDAD,SECTOR URBANO,M,32,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Quemaduras,Violación de áreas restringidas,Contacto Indirecto,se socializo con la comunidad que no permitiera que personal ajeno a la compania se montara  en los postes de redes electricas
2103.0,CODENSA S.A. ESP,11/25/2018,2018,4,12:08,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,F,99,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,01/21/2019,2019,1,14:40,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,34,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Indirecto,Se realizo  desmonte del andamio con apoyo de una brigada en tension
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/05/2014,2014,3,05:50,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,46,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Fallas de aislamiento,Tensión Contacto,SE REVISA EL CENTRO DE TRANSFORMACION Y SE VERIFICA EL ESTADO DE LAS REDES EL CUAL SE ENCUENTRAN EN BUEN ESTADO ADEMAS ESTE SECTOR TIENE REDES NORLAIZADAS EN TRENAZADO
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/08/2013,2013,2,20:45,13300000,BOLÍVAR,HATILLO DE LOBA,HATILLO DE LOBA,ZONA RURAL DISPERSA,M,41,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Violación de distancias de seguridad,Contacto Directo,SE ENVIO LA BRIGADA  A VERIFICAR Y RE TENSIONAR LA LINEA DE MEDIA TENSION LLEGANDO A UNA ALTURA DE 4 MTS SE PROCEDERA A REALIZAR CAMBIOS EN LA POSTEARIA DEL SITIO Y REUBICACION DE LA LINEA
3372.0,A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.,01/01/2021,2021,1,16:20,52001000,NARIÑO,PASTO,SAN JUAN DE PASTO,CENTRO POBLADO,M,20,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Otra,Otra,Otra,CUMPLIMIENTO DE PROTOCOLOS
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/28/2018,2018,4,07:00,13780023,BOLÍVAR,TALAIGUA NUEVO,TALAIGUA VIEJO,CENTRO POBLADO,M,18,N.N.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Otra,Fallas a tierra,Contacto Directo,se Desenergiza Retenida la cual era energizada a traves de percha utilizada en las redes de distribucion
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/11/2019,2019,4,16:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,F,1,N.N.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Tetanización,Violación de áreas restringidas,Contacto Indirecto,Se entablillo la linea y se socializo con el cliente que no debe de hacer este tipo de maniobras cerca de la red de Baja tension
2103.0,CODENSA S.A. ESP,06/04/2018,2018,2,15:00,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,41,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Indirecto,39
523.0,EMPRESA DE ENERGIA DEL  QUINDIO S.A.E.S.P.,09/27/2013,2013,3,17:00,63001000,QUINDÍO,ARMENIA,ARMENIA,ZONA RURAL DISPERSA,M,26,C.C.,N,NO APLICA,OTRO,11111,Otro - Comercialización,Muerte,Rayos,Rayos,educacion a la ciudadania referente a los riesgos de trabajar cerca de lineas de energia
2103.0,CODENSA S.A. ESP,06/14/2018,2018,2,17:50,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,F,99,OTRO,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Contacto Directo,39
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,10/21/2011,2011,4,16:00,27245000,CHOCÓ,EL CARMEN DE ATRATO,EL CARMEN DE ATRATO,ZONA RURAL DISPERSA,F,20,C.C.,N,NO APLICA,OTRO,11111,Otro - Distribución,Muerte,Otra,Equipo defectuoso,Campana  de radio y television sobre uso seguro de la energia
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/27/2013,2013,4,06:16,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,24,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Otra,Contacto Indirecto,Circuito con medidas de seguridad y con  la canasta se bajo al afectado y el circuito fue normalizado Se les informo a las personas del sector que no deben ejecutar este tipo de acciones
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/04/2015,2015,3,08:00,13430021,BOLÍVAR,MAGANGUE,SAN RAFAEL DE CORTINA,SECTOR URBANO,F,2,N.N.,N,NO APLICA,OTRO,11111,Labores de Comercialización,Traumatismos,Falta conductor puesta a tierra,Contacto Directo,ADECUAR SISTEMA DE PUESTA A TIERRA E INSTALACIONES INTERNAS DEL CLIENTE
564.0,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,09/24/2017,2017,3,15:55,05001000,ANTIOQUIA,MEDELLÍN,MEDELLÍN,SECTOR URBANO,F,40,C.C.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Traumatismos,Accidentes externos,Otra,ampliar el cerco de senalizacion y avisar al personal del contorno para evitar inconvenientes como este
3226.0,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P,08/12/2018,2018,3,10:24,27001000,CHOCÓ,QUIBDO,SAN FRANCISCO DE QUIBDO,SECTOR URBANO,M,50,C.C.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Quemaduras,Malos contactos,Contacto Indirecto,la empresa ha tenido a bien concientizar a los habitantes de las zonas interconectadas al sistemas de DISPAC en relacion al respeto de las distancias de seguridad a traves de envio de cartas personalizadas publicaciones en facturas y medios masivos etc por otro lado se esta implementando el cambio de conductores a semi-aislado
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,10/09/2019,2019,4,13:40,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,57,C.C.,N,NO APLICA,BACHILLER,11111,Otro - Distribución,Muerte,Otra,Otra,NA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,07/28/2019,2019,3,17:30,23686006,CÓRDOBA,SAN PELAYO,SAN ISIDRO,ZONA RURAL DISPERSA,F,16,T.I.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Fallas de Instalación,Contacto Directo,SE REALIZO EMPALME DE LINEA PARTIDA
1058.0,COMPAÑIA ELECTRICA DE SOCHAGOTA S.A.S. E.S.P.,08/02/2012,2012,3,08:00,15516002,BOYACÁ,PAIPA,EL VOLCAN,ZONA RURAL DISPERSA,F,54,C.C.,S,PLANTA,BÁSICA PRIMARIA,176,Operación - Generación,Traumatismos,Accidentes externos,Otra,Se retirï¿¿ la puerta
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/15/2014,2014,2,11:56,13473000,BOLÍVAR,MORALES,MORALES,ZONA RURAL DISPERSA,M,51,C.C.,N,NO APLICA,TÉCNICO,11111,Mantenimiento - Distribución,Muerte,Desatención de normas técnicas,Tensión Contacto,Se desenergizo ramal donde ocurrio el accidente
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,08/04/2010,2010,3,10:12,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,11,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Comercialización,Quemaduras,Accidentes externos,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/05/2016,2016,4,14:00,23500000,CÓRDOBA,MONITOS,MONITOS,ZONA RURAL DISPERSA,M,12,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Muerte,Accidentes externos,Contacto Directo,SE INFORMO QUE SE HAGAN CLIENTES DE LA EMPRESA Y NO HAGAN REDES ARTESANALES O ANTITECNICAS PARA DARCE SERVICIO DE ENERGIA
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/30/2015,2015,4,08:00,13001001,BOLÍVAR,CARTAGENA DE INDIAS,ARROYO DE PIEDRA,CENTRO POBLADO,M,8,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Fallas de aislamiento,Contacto Directo,Se comisiono a la Brigada en Turno Contratada MSI y normalizo la situacion alejando y aislando las acometidas domiciliarias que energizadas que haciendo contacto con el tubo
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,05/09/2016,2016,3,12:00,13430006,BOLÍVAR,MAGANGUE,CASCAJAL,ZONA RURAL DISPERSA,M,10,T.I.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Otra,Fallas a tierra,Contacto Directo,se retira acometida energizada del cable de retenida y se instala aislador tensor de dicha acometida
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/29/2013,2013,3,09:20,08638000,ATLÁNTICO,SABANALARGA,SABANALARGA,SECTOR URBANO,M,27,C.C.,S,CONTRATISTA,TÉCNICO,17,Mantenimiento - Distribución,Traumatismos,Fallas de aislamiento,Contacto Directo,Sensibilizacion del personal en uso de los EPP
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/30/2012,2012,4,15:30,13244000,BOLÍVAR,EL CARMEN DE BOLIVAR,EL CARMEN DE BOLIVAR,SECTOR URBANO,M,6,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Quemaduras,Accidentes externos,Contacto Indirecto,LA BRIGADA LLEGO AL SITO Y RETIRO EL ARBOL CAIDO PRODUCTO DE UN VENDAVAL EN LA ZONA Y REPARO LA LINEA DE MEDIA TENSION
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/05/2015,2015,2,16:00,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,1,N.N.,N,NO APLICA,OTRO,11111,Mantenimiento - Distribución,Otra,Violación de distancias de seguridad,Contacto Indirecto,DISPARA EL TRANSFORMADOR POR EL ARCO PRODUCIDO Y SE REPONE FUSBLE
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,04/01/2014,2014,2,15:30,13430000,BOLÍVAR,MAGANGUE,MAGANGUE,SECTOR URBANO,M,13,N.N.,N,NO APLICA,OTRO,11111,Labores de Comercialización,Quemaduras,Cortocircuito,Arcod Eléctricos,LA BOL IDENTIFICADA CON CODIGO VE1101 LLEGO AL SITIO A LAS 220PM AISLO EL PELIGRO RETENSION EL RAMAL INSTALO POSTE DE 12 M PARA DARLE ALTURA A LA LINEA Y REALIZO PODA DE UN ARBOL DE MANGO QUE HACIA CO
2103.0,CODENSA S.A. ESP,02/27/2020,2020,1,13:00,11001000,"BOGOTÁ, D.C.","BOGOTA, D.C.","BOGOTA, D.C.",SECTOR URBANO,M,31,C.C.,N,NO APLICA,OTRO,11111,,Quemaduras,Violación de distancias de seguridad,Otra,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,11/28/2013,2013,4,07:18,08001000,ATLÁNTICO,BARRANQUILLA,BARRANQUILLA,SECTOR URBANO,M,4,OTRO,N,NO APLICA,BÁSICA PRIMARIA,11111,Mantenimiento - Distribución,Muerte,Violación de áreas restringidas,Tensión Contacto,Se realizo revision de las redes de Distribucion Electricas del sector encontrando todo normal y se le informo a los residentes del sector lo peligros de tener instalaciones internas en mal estado
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,03/21/2013,2013,3,13:40,08433000,ATLÁNTICO,MALAMBO,MALAMBO,SECTOR URBANO,M,32,C.C.,S,CONTRATISTA,BACHILLER,21,Mantenimiento - Distribución,Quemaduras,Otra,Contacto Directo,TENER EN CUENTA EL AST DURANTE LOS TRABAJOS A REALIZAR
520.0,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,01/12/2013,2013,1,11:30,52320000,NARIÑO,GUAITARILLA,GUAITARILLA,ZONA RURAL DISPERSA,M,23,C.C.,N,NO APLICA,BACHILLER,11111,Mantenimiento - Distribución,Muerte,Negligencia en operación,Contacto Directo,39
2249.0,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,09/21/2018,2018,3,18:30,23660000,CÓRDOBA,SAHAGUN,SAHAGUN,SECTOR URBANO,M,20,N.N.,N,NO APLICA,BÁSICA PRIMARIA,11111,Otro - Distribución,Muerte,Impericia en operación,Contacto Directo,taller uso racional y seguro de la energia
